video_path,label,total_blinks,blink_rate,avg_ear,ear_variance,yaw_variance,pitch_variance,yaw_angular_velocity,pitch_angular_velocity,mean_yaw,mean_pitch,duration,blink_frames_processed,headpose_frames_processed,blink_faces_detected,headpose_faces_detected,blink_success,headpose_success
11__kitchen_pan.mp4,real,11,44.12256267409471,0.5563156695554038,0.01450103158200375,5.772325453053436,70.27221710801369,7.1202785401380595,21.97784056255014,-175.2513516428397,-16.752880990514672,29.916666666666668,352,349,352,352,True,True
10__walking_outside_cafe_disgusted.mp4,real,0,0.0,0.36014851518733454,0.000764344942732102,12.179668440162255,4.872875559877485,11.237053496244698,9.259892379272358,174.11324324209892,1.2895118504068166,43.083333333333336,73,73,73,73,True,True
11__exit_phone_room.mp4,real,0,0.0,0.4003615754010559,0.0028408618620954606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,34.125,13,0,13,0,True,False
10__walk_down_hall_angry.mp4,real,0,0.0,0.5735224940571336,0.004672457695951499,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.458333333333336,4,0,4,0,True,False
11__kitchen_still.mp4,real,13,46.8,0.5567240136144713,0.01319669081601134,9.258922742706549,21.754757318996898,5.881487265657447,18.918549962202647,-174.36113195426432,-16.82403358948217,33.333333333333336,400,400,400,400,True,True
11__outside_talking_pan_laughing.mp4,real,14,63.87096774193548,0.3280644086189294,0.007475387957422994,7.8711792198236825,35.957256172269204,12.60444005484132,19.24285044307765,174.26876041856073,0.19136935414332798,31.0,312,311,312,312,True,True
11__outside_talking_still_laughing.mp4,real,19,79.69811320754717,0.3458877013258073,0.007914119684607307,5.743741998399238,9.819657445332393,9.22257605427824,17.177849197646605,174.7748495178571,-0.41128982228842836,33.125,341,341,341,341,True,True
11__podium_speech_happy.mp4,real,14,33.797150041911145,0.4468341280582773,0.010626755917070923,17.989394880673725,6.922424192010215,7.99273317157256,11.506277628545305,172.826983448229,-0.06812080152236832,49.708333333333336,586,586,586,586,True,True
11__talking_against_wall.mp4,real,16,52.36363636363637,0.4640649668301943,0.010846098371734109,1.120536018537962,1.009310484316857,2.3863163265369245,5.596874534605093,172.1890527426514,-2.181807438164706,36.666666666666664,440,440,440,440,True,True
11__secret_conversation.mp4,real,10,42.0,0.8672423026533876,0.03323457018639022,2.500145391401935,4.905259435920634,9.562048585830354,12.223973835136007,171.12031758266872,-55.85079694695576,40.0,332,332,332,332,True,True
11__walking_outside_cafe_disgusted.mp4,real,3,19.25133689839572,0.42964407729823517,0.0023856493193244897,2.820306253249473,4.309889680770547,6.42183994763128,10.017589482394524,176.7475533492157,0.4087155706786217,31.166666666666668,208,208,208,208,True,True
11__walking_down_street_outside_angry.mp4,real,0,0.0,0.5251842029495872,0.001219812895463798,0.5390042273032617,2.38608683180881,2.2175125793695205,5.770118766795084,171.6946005532574,0.7745701181301341,46.25,254,254,254,254,True,True
11__talking_angry_couch.mp4,real,26,46.22222222222222,0.478556639719602,0.024317017405178956,24.69503091863928,29.012287220729615,11.783142511454308,15.202254735840576,170.12037212952865,20.87251010877073,67.5,810,810,810,810,True,True
12__exit_phone_room.mp4,real,2,6.457399103139013,0.609522922233021,0.0005270744251813856,0.35904478472806967,0.21041082681715836,0.5480408484824926,1.3594301284966746,-177.9114462057875,1.3576370912926636,37.166666666666664,380,380,380,380,True,True
12__kitchen_pan.mp4,real,10,39.50617283950617,0.5923097249149568,0.007291539161330378,1.2827562924783593,57.62559769318131,2.901467223898021,5.157589163977447,-177.76342935510442,-13.217864849903586,30.375,356,349,356,356,True,True
12__hugging_happy.mp4,real,15,46.3519313304721,0.5455412533717897,0.01196390221410586,14.055833219125654,24.455602518971954,9.735989963038925,12.53885784407803,-171.93518590734945,-34.089304894110086,38.833333333333336,465,465,465,465,True,True
11__walk_down_hall_angry.mp4,real,0,0.0,0.4662042561914565,0.014101171921910193,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.625,5,0,5,0,True,False
12__kitchen_still.mp4,real,15,53.006134969325146,0.5620433638571879,0.013695363939889404,15.269366681429698,3.6015598249266625,5.135724975775769,5.501691938545885,-175.63598317124107,-9.061332207639877,33.958333333333336,407,407,407,407,True,True
12__outside_talking_still_laughing.mp4,real,30,102.24852071005915,0.3722323933187696,0.006450225537517227,22.556638532744245,3.941635597175313,12.825447378119964,9.457104328332811,-174.5193449929663,1.2075407704819154,35.208333333333336,422,422,422,422,True,True
12__outside_talking_pan_laughing.mp4,real,36,119.74082073434126,0.3602956220802894,0.005735677285714945,8.973635459316274,55.474749954837236,8.790119140575658,9.933161345209905,-175.34537031983083,2.1992599041363308,38.583333333333336,432,428,432,432,True,True
12__secret_conversation.mp4,real,2,42.352941176470594,0.670000149286681,0.010784877124920567,14.42116093483538,5.5052950028232175,12.124853808943184,12.225149774602409,171.27632728805804,-48.67703225521409,42.5,68,68,68,68,True,True
12__podium_speech_happy.mp4,real,38,108.14229249011858,0.45512617445590237,0.01092407617486366,24.460429174323338,4.705310421365463,16.651455985172458,10.812693276747522,-172.90360996004856,1.0417184516537474,42.166666666666664,500,500,500,500,True,True
12__talking_against_wall.mp4,real,31,101.45454545454545,0.5593771634651538,0.019520314845173685,3346.607545525297,2.7414743011702845,43.167021602061126,4.860053580740156,-174.217393334063,-1.687209548140855,36.666666666666664,440,440,440,440,True,True
12__talking_angry_couch.mp4,real,12,24.971098265895954,0.5580394799115458,0.017972553313494725,2.673383761803426,21.396496584127664,5.257215141175249,11.756126736612826,-176.97835009884406,-2.5781076499042928,57.666666666666664,692,692,692,692,True,True
12__walking_outside_cafe_disgusted.mp4,real,7,30.35573122529644,0.45305749953811675,0.00662549029419543,0.37083201989544684,0.8861136087313514,1.7907282130177606,3.2291788332127305,-179.27266360107154,-8.229392295955856,31.625,320,320,320,320,True,True
12__walking_and_outside_surprised.mp4,real,19,57.47899159663866,0.6569459764061238,0.07447694864775883,2401.7270372658654,372.0437552630081,74.95311111833533,26.601954955882455,-176.46466368325343,-39.66933264049374,39.666666666666664,472,472,472,472,True,True
12__walk_down_hall_angry.mp4,real,0,0.0,0.5397344859452823,0.005135164585084639,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.583333333333332,6,0,6,0,True,False
12__walking_down_street_outside_angry.mp4,real,0,0.0,0.4984512739871671,0.0011172203274376488,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.625,12,0,12,0,True,False
12__walking_down_indoor_hall_disgust.mp4,real,42,89.60000000000001,0.5790059388633674,0.0336958673107786,1133.821924044375,1193.6584286163393,28.46653562444878,19.718023486671367,-178.78325873283652,-12.341175456218032,56.25,673,673,673,673,True,True
13__kitchen_pan.mp4,real,26,118.35616438356163,0.42581133513902886,0.013932716580732038,5.567676847490576,40.0157572107358,7.6603290863066515,14.797785494652139,-171.88724193200704,-9.654381738399726,27.375,313,305,313,313,True,True
13__exit_phone_room.mp4,real,1,205.71428571428572,0.4846797551832514,0.02462607782540316,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.458333333333332,7,0,7,0,True,False
13__outside_talking_pan_laughing.mp4,real,19,87.77939042089986,0.3962568259313122,0.009051116785589348,2544.2957309346184,129.72339145104468,65.9334955818018,21.703626176631595,178.89656688574743,-0.9469459899450962,28.708333333333332,305,305,305,305,True,True
13__hugging_happy.mp4,real,21,68.57142857142857,0.6183732025542926,0.07540593657850563,299.7352558024322,141.68554018230796,98.36941050992297,29.599123639940768,-163.83815961853387,-47.282927156040515,38.5,440,440,440,440,True,True
13__kitchen_still.mp4,real,16,59.45806451612904,0.43026476510150746,0.021471320310087097,6.889339845044745,37.624401214688895,5.048763478500113,7.951987372186511,-170.23262424719226,-6.1699132975069055,32.291666666666664,387,387,387,387,True,True
13__podium_speech_happy.mp4,real,20,58.98101898101898,0.401991061461706,0.020977016860512992,11.607646729939173,170.10330273571847,9.85128313193715,22.414174932852728,174.75758174384939,4.083839427464885,41.708333333333336,488,488,488,488,True,True
13__secret_conversation.mp4,real,22,73.88481675392671,0.5046628223641092,0.018729418144608156,5325.251977228812,56.4988063551136,151.5295444486201,27.41813759169342,-178.59599209850717,-56.46003656047585,39.791666666666664,425,425,425,425,True,True
13__outside_talking_still_laughing.mp4,real,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.583333333333336,0,0,0,0,False,False
13__walking_and_outside_surprised.mp4,real,19,57.29842931937173,0.6535744932356264,0.07389646784323627,2449.0714621462434,418.55300803619525,72.27546021850327,23.615237284287414,-177.49119760072136,-37.8791794421034,39.791666666666664,469,469,469,469,True,True
13__talking_against_wall.mp4,real,20,55.119617224880386,0.4090972829696279,0.013216781516937183,115.03503872053328,12.946228820613573,40.58980724622847,7.882608017841979,172.76115184317993,-0.6671169350237905,43.541666666666664,522,522,522,522,True,True
13__walking_outside_cafe_disgusted.mp4,real,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,0,0,0,0,False,False
13__talking_angry_couch.mp4,real,37,79.82022471910113,0.472773138922485,0.018200017425776045,21.56827011197099,48.84372981685907,9.362074137227054,16.6179165658348,170.8104692007359,17.985946695129044,55.625,667,667,667,667,True,True
13__walking_down_street_outside_angry.mp4,real,8,60.080753701211314,0.4782328503389631,0.008844385803918258,0.25065648877433894,0.14159823250930137,1.0075133049320792,1.6800270452870811,-178.9106374283859,2.245441435688605,30.958333333333332,188,188,188,188,True,True
14__hugging_happy.mp4,real,2,36.22641509433962,0.6104237618956331,0.01859059184787793,8.430097579459598,16.5492502252094,15.319666475978025,22.781996022514978,-173.1294144136514,-41.64115438285975,6.625,78,78,78,78,True,True
14__exit_phone_room.mp4,real,4,37.37404580152672,0.4944801657559387,0.017284715235905475,0.4499580302235809,1.1972392925160724,1.349267983082748,4.347710701394678,178.7483037506732,2.6138772763781963,27.291666666666668,153,153,153,153,True,True
13__walk_down_hall_angry.mp4,real,0,0.0,0.33707718758915595,0.006225906106361186,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,25.375,4,0,4,0,True,False
14__kitchen_pan.mp4,real,8,34.285714285714285,0.57150306633821,0.004550564960692682,3.4920141820406347,31.6264938686157,3.8636527380162073,13.14337154603935,-171.07388152618216,-20.27968580399966,28.0,328,321,328,328,True,True
13__walking_down_indoor_hall_disgust.mp4,real,42,89.60000000000001,0.5790059388633674,0.0336958673107786,1133.821924044375,1193.6584286163393,28.46653562444878,19.718023486671367,-178.78325873283652,-12.341175456218032,56.25,673,673,673,673,True,True
14__outside_talking_pan_laughing.mp4,real,8,31.432469304229194,0.4600777481343925,0.008561048667594278,3.9309501515337892,43.11696900786412,6.817727127724441,13.549023609723477,-176.79817547720472,5.5344419298635374,30.541666666666668,356,354,356,356,True,True
14__kitchen_still.mp4,real,3,9.707865168539325,0.5527289055556972,0.006653459345750407,3.102554424509918,4.966748398325026,2.769708883040864,7.363469039323697,-172.21389578960697,-19.410760243489314,37.083333333333336,445,445,445,445,True,True
14__outside_talking_still_laughing.mp4,real,12,37.362162162162164,0.47266710489476743,0.0112529088108829,3.545379789493387,11.475349269939272,6.006134991077188,12.74231450537681,-176.92737481643533,6.1883458075640325,38.541666666666664,458,458,458,458,True,True
14__talking_against_wall.mp4,real,9,26.721649484536083,0.5360840650335781,0.01289740717179137,1.1299370850633244,2.0261011636368953,2.340500662138561,5.1616883104029885,-178.0982158575044,2.4912944412815667,40.416666666666664,485,485,485,485,True,True
14__secret_conversation.mp4,real,16,43.885714285714286,0.7721693971882998,0.016509901947179138,3459.214250326993,9.314469284370038,69.64841159868068,11.885794876584681,-179.89245154478354,-53.461643915228215,43.75,524,524,524,524,True,True
14__podium_speech_happy.mp4,real,11,23.891402714932124,0.569622381120931,0.005341665210911359,3.754362385861852,14.180537323913935,6.399917209539055,13.286683717908069,-175.8988137838956,5.845581920076344,55.25,657,657,657,657,True,True
14__walking_and_outside_surprised.mp4,real,20,66.28308400460298,0.5498273044224061,0.04839866977352928,4505.238862111858,823.1272363785561,87.47717490590716,22.496780040321543,-172.01514971133088,0.32220333411578406,36.208333333333336,432,432,432,432,True,True
14__walking_outside_cafe_disgusted.mp4,real,7,29.91689750692521,0.4992679746737088,0.007872701213200719,0.9397515131351729,2.6225344194169806,3.229621517660805,6.327974074844579,178.33915135019456,1.2240597614041582,30.083333333333332,319,319,319,319,True,True
14__talking_angry_couch.mp4,real,27,48.0,0.6144199620101297,0.029244299581847787,5.314730186413821,31.91670445329728,5.921194149852537,15.519146315332431,176.36627304797685,35.06698899772183,67.5,810,810,810,810,True,True
15__exit_phone_room.mp4,real,0,0.0,0.6193346100387254,0.011901878977424868,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.875,4,0,4,0,True,False
14__walking_down_indoor_hall_disgust.mp4,real,53,104.19112627986348,0.7553428546372346,0.1059483755339294,5804.267374663891,50.12697680425342,150.49481072155663,23.189709598706372,-179.88379370305495,51.20268196454935,61.041666666666664,726,726,726,726,True,True
14__walk_down_hall_angry.mp4,real,0,0.0,0.5461459035572717,0.002811595093267383,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.125,7,0,7,0,True,False
15__kitchen_pan.mp4,real,6,27.472178060413356,0.3774278801685931,0.05415373515324622,3.72919272739573,40.089901685076306,3.5188914119360395,12.474289435026346,176.3229267976301,-17.83605524468975,26.208333333333332,306,300,306,306,True,True
15__hugging_happy.mp4,real,24,86.39999999999999,0.463464209883144,0.044192902912334776,208.38925119173192,130.00962031697804,50.61008555258521,34.27508464583834,-163.91032860465344,-36.45962412734334,33.333333333333336,398,398,398,398,True,True
15__kitchen_still.mp4,real,19,63.260115606936424,0.3365439095764692,0.033188447927019755,1.1279823576646675,3.998308160015504,2.152511397301741,5.251983189253188,-169.03573626187267,-12.978838980919662,36.041666666666664,432,432,432,432,True,True
15__outside_talking_still_laughing.mp4,real,13,54.62068965517241,0.29899708044235507,0.015444258567327038,2434.54556859001,2.9828972571411057,58.82213355573334,7.696659914388282,-179.83393819356624,0.058464233321254125,36.25,334,334,334,334,True,True
14__walking_down_street_outside_angry.mp4,real,1,143.30816746739876,0.4410320457361885,0.005994752351566967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,60.708333333333336,10,0,10,0,True,False
15__outside_talking_pan_laughing.mp4,real,-1,-1.0,-1.0,-1.0,1.4476039948079313,9.99713130604312,4.826110809718044,8.37818951932948,-177.7447951532815,1.2402861308790682,29.416666666666668,0,682,0,682,False,True
15__talking_against_wall.mp4,real,9,29.965317919075147,0.4454192122397764,0.02720181147764312,2.0233557278016896,1.453231454530661,2.3637172305382474,5.274610531805245,-177.20165020385383,-0.13034202635385367,36.041666666666664,432,432,432,432,True,True
15__walking_down_street_outside_angry.mp4,real,2,108.88468809073724,0.38243893979030985,0.03867676911510965,2.1655510074484723,5.223744368758757,12.072105849641039,20.43179646217925,177.7244658604124,5.395462580912514,22.041666666666668,26,26,26,26,True,True
15__podium_speech_happy.mp4,real,29,63.44055944055943,0.4409625476057719,0.0267533736218886,0.6983784841048842,2.802393473538465,3.192482958406286,8.732758178324332,178.3330033035878,2.8276405986220867,59.583333333333336,652,652,652,652,True,True
15__walking_and_outside_surprised.mp4,real,22,72.00000000000001,0.6716327166997973,0.028524292256758024,3328.611256614407,28.530713790015604,90.80794870442391,19.30680074121213,176.8861430579904,-50.96674770422867,36.666666666666664,438,438,438,438,True,True
15__talking_angry_couch.mp4,real,15,35.72932330827068,0.36581801212038273,0.056905363627301614,12.852305223528774,13.827331013542032,5.880641060992585,17.971141948310354,-176.19768388833268,18.930980167474345,55.416666666666664,604,604,604,604,True,True
15__walking_outside_cafe_disgusted.mp4,real,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,23.25,0,0,0,0,False,False
01_02__walk_down_hall_angry__YVGY8LOK.mp4,fake,0,0.0,0.4940814695292288,0.0072837225032232914,0.14610204280920872,2.140541840870516,6.363167162345917,29.32458008692143,-175.96240737374038,6.984994709586068,9.041666666666666,3,10,3,10,True,True
15__walk_down_hall_angry.mp4,real,0,0.0,0.4545925449060803,0.007883984500989812,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.875,5,0,5,0,True,False
15__walking_down_indoor_hall_disgust.mp4,real,50,103.52264557872034,0.7682859660375754,0.11041622366797198,5524.86583958068,47.79778207484396,149.71227294794107,23.367920913930508,179.09920682912153,51.61996730226126,57.958333333333336,695,695,695,695,True,True
01_02__outside_talking_still_laughing__YVGY8LOK.mp4,fake,18,75.26822558459422,0.37660155306236076,0.01186767173135622,3.7832425458949004,1.926822082264531,7.518783470254952,7.936637464313935,-176.38953166584335,-3.470608240220558,30.291666666666668,337,337,337,337,True,True
01_03__hugging_happy__ISF9SP4G.mp4,fake,12,59.50413223140496,0.5114110683647646,0.03075167822807343,11.530855601292615,20.128529110900732,15.012369497383217,21.754090400706982,-172.0464195764239,-30.74427857609001,25.208333333333332,289,289,289,289,True,True
16__exit_phone_room.mp4,real,0,0.0,0.3842149084189196,0.017979468930893843,0.10518899275867691,0.4917305149448428,0.7682315459998454,2.044403718061728,169.83354506874355,-5.969534983359694,23.833333333333332,5,290,5,290,True,True
01_11__walking_outside_cafe_disgusted__FAFWDR4W.mp4,fake,1,12.0,0.4925176070961905,0.0011111287650284476,0.1780765822430735,0.48203720105685244,1.7506492134391085,3.621005036577654,179.23925363662843,2.3566236630825497,10.0,96,96,96,96,True,True
01_03__podium_speech_happy__480LQD1C.mp4,fake,16,51.31403118040089,0.5310950719445661,0.014515790352193593,1.1889263965958783,0.7770792365582367,3.695939011292525,4.09941237347522,-177.18254230123915,-1.1857524455209276,37.416666666666664,436,436,436,436,True,True
01_03__talking_against_wall__JZUXXFRB.mp4,fake,20,68.32740213523132,0.5474279137742405,0.0057352487796824125,2.0242026409837006,0.5373981390470904,1.8114589898781932,2.851018234162904,-176.50178688105447,-0.6956027220329153,35.125,421,421,421,421,True,True
01_12__outside_talking_pan_laughing__TNI7KUZ6.mp4,fake,10,118.35616438356165,0.4229559306606904,0.008861963360162864,3.457617183578993,133.22636643880335,9.78846658227236,18.13030688468787,-176.59480207754035,-3.149669790107809,12.166666666666666,118,118,118,118,True,True
01_11__talking_against_wall__9229VVZ3.mp4,fake,18,61.494661921708186,0.6332768825057399,0.002041206737067712,1.946914295612599,1.1683090779700214,1.7510174405995136,3.2660822576734625,-176.72315678535983,-0.02467133375896701,35.125,421,421,421,421,True,True
01_21__walk_down_hall_angry__03X7CELV.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9.375,0,0,0,0,False,False
01_20__outside_talking_pan_laughing__OTGHOG4Z.mp4,fake,11,62.85714285714286,0.38719922180391153,0.011482036267395941,3.3782371284607438,99.43943167793158,7.584915869001841,15.136639798730986,-176.6379590189013,-4.983834106190735,21.0,243,243,243,243,True,True
01_27__walking_outside_cafe_disgusted__ZYCZ30C0.mp4,fake,3,44.800000000000004,0.5043610208785996,0.005443246344061408,0.09682083235082496,4.692769316748635,1.0007207908100053,4.095081442977876,-179.3680072963638,1.3356089919369225,9.375,92,92,92,92,True,True
01_20__outside_talking_still_laughing__FW94AIMJ.mp4,fake,22,89.1334250343879,0.3372459772247049,0.012493841778950408,3.4842683761325755,1.913894365607646,7.172365629705854,7.469748022143777,-176.25222226353338,-4.061515401302697,30.291666666666668,348,348,348,348,True,True
01_11__meeting_serious__9OM3VE0Y.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.541666666666664,0,0,0,0,False,False
01_11__secret_conversation__4OJNJLOO.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.541666666666664,0,0,0,0,False,False
01_27__hugging_happy__ZYCZ30C0.mp4,fake,17,84.56375838926175,0.4461503768379998,0.030505813803630558,8.476440451071689,11.196282215208669,15.333435082534864,16.784430702928795,-171.89558819829563,-32.7520718816052,24.833333333333332,286,286,286,286,True,True
01_27__outside_talking_still_laughing__ZYCZ30C0.mp4,fake,10,39.07734056987788,0.30204076240818234,0.013520280270220146,3.579965252925258,2.400234902187487,6.887095749467943,7.955179975853221,-176.10865035185924,-3.2629702467402013,30.708333333333332,352,352,352,352,True,True
02_01__secret_conversation__YVGY8LOK.mp4,fake,9,51.66926677067083,0.7166426235780499,0.01258338664903668,8.1193868673471,15.897638549215106,8.922007434423108,10.994735511222355,172.74389942612368,-53.597447856678016,26.708333333333332,245,245,245,245,True,True
02_03__walking_down_street_outside_angry__QH3Y0IG0.mp4,fake,1,157.2052401746725,0.34038829267567233,0.01851742343476633,4698.957366722085,4.426734007309413,365.0627031559884,24.2775637187263,-176.47749110845345,17.313144981400427,19.083333333333332,9,23,9,23,True,True
02_03__walking_outside_cafe_disgusted__QH3Y0IG0.mp4,fake,0,0.0,0.3326705344028191,0.010106232635288993,0.9088312210089343,2.3826114660819884,7.143138421787441,9.360814088873889,-178.1320991739292,10.46923414820398,20.791666666666668,10,26,10,26,True,True
02_06__podium_speech_happy__N8OSN8P6.mp4,fake,27,72.26765799256505,0.48233142943207674,0.02912707292638769,6.375214419260783,16.4442961671052,6.930330760376938,8.850293701036,-173.9069883488303,-1.5506989593721032,44.833333333333336,536,536,536,536,True,True
02_06__walking_and_outside_surprised__N8OSN8P6.mp4,fake,19,69.0909090909091,0.44465503605858103,0.026666554942144476,6.37676234957996,42.84355457335786,7.361074935977002,12.625897643835135,-176.21544267589428,-3.6817954663627677,33.0,393,393,393,393,True,True
02_06__walking_down_indoor_hall_disgust__U6MDWIHG.mp4,fake,20,70.15834348355664,0.41288910168307413,0.04426636940589669,4035.5674628711,29.980741228577294,72.56315513625347,15.447848663384272,-169.1630293265962,6.444309095502545,34.208333333333336,409,409,409,409,True,True
02_06__talking_angry_couch__GH8TGTBS.mp4,fake,25,56.33802816901409,0.6113744700994117,0.02997820675159309,34.24353996975157,25.948456588651457,8.7503522563839,16.276537432136415,168.91255340688784,28.005504968698627,53.25,639,639,639,639,True,True
02_06__talking_angry_couch__MKZTXQ2T.mp4,fake,21,47.286942924159504,0.6000576853843778,0.02645675533882394,37.23905704633039,35.14936267091586,9.066048473161755,15.621730112825432,168.95520723534764,27.212232749430672,53.291666666666664,639,639,639,639,True,True
02_07__walk_down_hall_angry__U7DEOZNV.mp4,fake,0,0.0,0.4323744552380944,0.002534715927337665,3800.8177961037036,2.839364336751117,249.01343726321136,15.467436834928787,-179.51859721667813,6.920656009581,8.666666666666666,7,20,7,20,True,True
02_09__exit_phone_room__HIH8YA82.mp4,fake,0,0.0,0.7897552651400345,0.06358794134850544,1.045422736717843,5.017792076388895,16.728337910836785,37.70481131976523,-177.66712721786342,19.360267119523296,11.041666666666666,3,15,3,15,True,True
02_07__walking_and_outside_surprised__1VMZUH1W.mp4,fake,23,66.84157416750757,0.44048006577060705,0.02370298055531655,5.985447062824952,46.254270715451945,6.075793391251223,13.756774025980821,-176.20177070907002,-5.797090693659178,41.291666666666664,494,494,494,494,True,True
02_07__walking_down_street_outside_angry__O4SXNLRL.mp4,fake,0,0.0,0.42852093778498085,0.0033999924976685454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.166666666666668,5,0,5,0,True,False
02_09__kitchen_pan__HIH8YA82.mp4,fake,4,20.0,0.5565260928281838,0.009398404621159748,1.5899812523485084,52.57533507863001,3.9563009077828917,11.938952762719806,-176.80377588541833,-20.674225418281466,24.0,281,281,281,281,True,True
02_07__meeting_serious__1JCLEEBQ.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.041666666666664,0,0,0,0,False,False
02_13__exit_phone_room__CP5HFV3K.mp4,fake,0,0.0,0.6874282485460791,0.002974485558994148,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.75,3,0,3,0,True,False
02_13__secret_conversation__CP5HFV3K.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.375,0,0,0,0,False,False
02_13__outside_talking_pan_laughing__2YSYT2N3.mp4,fake,23,109.19431279620852,0.4092433152756744,0.012055859154751792,13.913216720744888,22.533776763390748,11.270038958222957,13.017926416460744,-174.7938066371832,-0.8912201876746115,26.375,303,303,303,303,True,True
02_15__exit_phone_room__I8G2LWD1.mp4,fake,-1,-1.0,-1.0,-1.0,1.659549389788634,20.884545564313783,24.22028969261521,85.32509364952847,-176.85508613012465,22.402380674025423,10.916666666666666,0,15,0,15,False,True
02_15__exit_phone_room__MZWH8ATN.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10.791666666666666,0,0,0,0,False,False
02_15__secret_conversation__MZWH8ATN.mp4,fake,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.5833333333333333,0,0,0,0,False,False
02_12__podium_speech_happy__9D2ZHEKW.mp4,fake,27,73.49716446124764,0.4965554100027118,0.012344452659671937,6.587115456800904,16.566346455693548,7.415608954629918,10.134425671945934,-174.25253197281097,0.2572683117200648,44.083333333333336,527,527,527,527,True,True
02_14__outside_talking_pan_laughing__3IUBEKCT.mp4,fake,23,106.75078864353311,0.38587646727959457,0.01191301074830455,13.332600911101961,24.54666813908399,11.14762771473901,13.503806623468309,-175.14838444133397,-0.41976071322047503,26.416666666666668,309,309,309,309,True,True
02_13__podium_speech_happy__2YSYT2N3.mp4,fake,27,72.33488372093024,0.5282626823364701,0.017773538803553417,6.661240740004682,15.286671739546692,7.427865949394383,10.547896741152059,-174.08944265825417,-1.070598843935358,44.791666666666664,535,535,535,535,True,True
02_15__outside_talking_pan_laughing__I8G2LWD1.mp4,fake,22,102.53164556962025,0.3838344177208864,0.017406659292165144,14.150067406902686,24.239143868643318,11.90529953849551,11.21988964429467,-175.04019569834358,-0.2818581478771878,26.333333333333332,308,308,308,308,True,True
02_15__outside_talking_pan_laughing__SB6PMCO0.mp4,fake,22,103.34928229665073,0.3833289745313628,0.014575480677104824,13.958049998826755,22.594950612855182,11.029879252348875,10.908912773343857,-175.0229013449986,-0.3667992196509498,26.125,305,305,305,305,True,True
02_15__talking_against_wall__HTG660F8.mp4,fake,15,43.63636363636364,0.6329281536899323,0.017196754092392682,0.8347201072240358,0.3991005674342938,1.8598228816704143,4.008432027442158,178.22402690212616,3.499753176086259,41.25,495,495,495,495,True,True
02_15__walk_down_hall_angry__TN2CWM3K.mp4,fake,0,0.0,0.4506773742999438,0.005688721724660437,5643.3991391120235,0.3816245461594809,308.3496520011875,18.76673334549101,162.90888408513558,8.453011417954537,8.666666666666666,7,21,7,21,True,True
02_15__talking_angry_couch__HTG660F8.mp4,fake,25,56.25,0.5823422549804431,0.03388007365499139,35.54792828597532,25.62462018855969,9.101650099555743,14.731269595629309,168.68209788902382,27.06314852766612,53.333333333333336,640,640,640,640,True,True
02_15__walking_and_outside_surprised__MZWH8ATN.mp4,fake,24,89.0721649484536,0.4014416047140598,0.022631531001274702,6.392052958922638,48.21211490412706,7.314565852652775,12.958444130689127,-176.34033920975872,-3.90757625166585,32.333333333333336,384,384,384,384,True,True
02_15__walking_and_outside_surprised__HTG660F8.mp4,fake,19,54.994974874371856,0.4444485000867478,0.026069453486978075,6.274249284814124,51.765832469980715,6.3379611968925245,13.817372973715436,-176.1178705876235,-5.785563040885977,41.458333333333336,496,496,496,496,True,True
02_15__talking_angry_couch__I8G2LWD1.mp4,fake,22,49.5774647887324,0.532739034593969,0.03294282356267509,33.67466175949858,20.862068044638633,9.022051723638029,15.173840705871095,168.27082266769253,28.777460858666597,53.25,639,639,639,639,True,True
